temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,dew_point_c,visibility_km,uv_index,temp_change_3h,pressure_change_3h,month,will_rain
12.56,82.36,1017.25,27.18,58.43,78.6,9.03,11.59,0.24,1.18,3.76,5,1
18.07,40.21,1011.47,18.91,318.2,1.38,6.11,13.09,5.88,1.32,1.13,10,0
17.82,86.37,975.85,6.47,123.22,91.19,15.09,3.61,10.97,4.59,-0.42,11,1
33.95,76.31,1020.52,19.88,45.01,27.49,29.21,6.99,9.67,-2.43,-0.2,10,1
22.05,95.65,1035.79,42.32,216.01,88.8,21.18,6.93,3.41,-2.28,-1.43,1,1
37.48,52.71,1014.75,1.47,135.36,19.7,28.02,16.49,4.25,1.97,-1.1,4,1
18.27,72.96,997.53,5.48,293.58,43.96,12.86,4.3,4.27,-0.4,1.82,7,0
27.79,57.19,1005.3,9.34,155.08,74.94,19.23,11.19,8.08,3.38,-0.99,2,0
16.65,70.45,1039.55,10.34,240.68,64.03,10.74,15.77,3.75,1.69,-1.24,7,1
46.45,55.97,1026.65,11.72,110.97,41.59,37.65,16.68,1.63,5.75,-1.19,5,0
13.12,35.09,1022.6,5.36,75.4,67.86,0.14,13.5,8.22,-0.27,-1.46,6,0
28.1,60.63,1018.35,16.51,139.7,54.89,20.22,6.34,5.04,-4.45,2.25,6,0
31.34,62.29,1003.08,15.54,218.45,27.57,23.8,16.55,0.84,1.02,0.29,5,1
29.14,84.85,1009.99,12.93,236.5,64.63,26.11,14.97,8.69,-0.22,-0.56,10,0
23.15,78.84,1011.83,1.81,208.15,20.42,18.92,14.24,6.44,1.6,0.06,7,1
23.7,73.1,1021.24,9.72,355.7,69.4,18.32,1.81,5.38,1.99,0.43,4,1
25.44,29.07,1035.63,6.61,248.79,0.31,11.25,1.34,7.41,-1.6,-1.49,1,0
23.53,77.65,1029.78,10.13,335.35,54.88,19.06,14.06,5.56,-3.03,-2.78,9,0
34.64,60.02,991.71,38.24,42.46,40.11,26.64,18.92,7.13,-0.44,2.68,7,1
47.11,91.53,1016.36,9.82,22.09,30.31,45.41,15.59,9.54,-7.14,1.98,9,1
19.43,93.59,1024.05,0.21,111.96,51.57,18.14,16.71,6.75,0.24,0.76,12,1
11.3,24.41,1022.28,8.67,49.17,64.53,-3.82,11.13,7.26,-1.22,1.84,11,0
24.12,85.65,1003.56,25.78,189.31,96.53,21.25,6.44,6.75,2.59,3.83,9,1
50.8,23.02,1056.71,22.72,186.83,83.31,35.4,13.72,5.84,-5.96,-1.07,7,1
16.96,49.37,993.84,10.8,207.02,71.71,6.84,14.38,1.89,0.02,-2.24,2,0
41.39,63.38,996.75,4.31,268.28,47.9,34.07,13.67,3.69,4.73,1.32,11,1
41.78,31.85,1016.5,9.38,349.68,39.21,28.15,18.96,7.62,2.03,-2.93,2,0
19.46,79.71,1044.75,12.44,316.17,3.25,15.41,7.66,4.68,2.94,0.08,4,0
30.69,20.67,1000.46,134.39,42.61,35.91,14.82,1.27,4.47,1.02,-0.6,9,0
41.28,33.49,1009.01,15.5,121.86,84.84,27.98,18.21,8.35,-4.98,1.35,7,1
21.21,66.46,1029.16,17.78,92.1,38.4,14.5,3.63,0.06,0.5,-0.96,9,0
22.96,77.15,1012.73,10.14,63.65,46.16,18.39,14.1,7.47,1.23,2.4,4,0
19.18,93.33,1007.98,6.57,196.1,27.18,17.85,17.53,5.38,-3.23,-1.49,9,1
14.85,76.44,1021.48,25.15,199.18,27.41,10.14,6.55,4.14,-0.38,1.41,7,1
18.51,73.74,1017.09,10.25,81.81,6.19,13.26,16.69,3.75,-8.7,-1.33,8,0
12.76,51.55,1028.46,78.57,256.28,61.38,3.07,6.98,1.9,-1.0,1.1,1,0
25.34,20.1,1032.37,9.16,263.85,44.81,9.36,15.99,3.68,-1.31,-2.03,9,0
17.3,29.61,1017.61,1.06,7.55,60.6,3.22,1.86,4.31,4.21,-0.05,12,0
27.34,62.76,1017.38,17.21,142.47,54.69,19.89,13.28,4.81,-1.81,2.64,8,0
9.44,74.01,1016.21,0.72,320.45,79.88,4.24,13.7,7.4,-0.8,0.23,1,1
28.31,53.4,1020.34,4.33,187.31,75.1,18.99,10.08,4.99,-0.24,2.37,8,1
33.34,78.45,1013.83,6.55,125.15,77.15,29.03,13.9,8.76,-1.77,-0.05,5,1
5.06,61.75,1012.99,20.18,91.32,49.92,-2.59,18.5,7.04,2.16,-1.01,3,0
28.74,25.93,1030.95,10.23,87.61,35.39,13.93,14.81,2.09,-5.98,0.34,8,0
37.28,35.36,1035.74,0.44,35.92,93.34,24.35,19.25,3.05,3.41,1.24,11,0
12.9,87.2,990.39,14.39,294.2,5.43,10.34,9.25,0.87,-0.04,-3.81,11,1
41.73,77.99,1013.15,7.95,31.2,15.26,37.32,10.8,10.4,3.9,1.04,3,1
29.19,91.58,1002.67,38.23,105.23,41.96,27.51,5.64,9.75,-8.24,-1.88,8,1
17.95,29.4,1008.34,10.38,16.44,61.4,3.83,19.72,0.93,-7.31,-2.38,5,0
24.44,99.22,1019.04,18.52,281.3,0.82,24.29,1.58,6.31,-0.88,1.08,8,0
30.58,36.75,1023.04,3.71,14.14,71.93,17.93,7.49,10.56,1.52,2.68,3,0
25.76,20.94,1011.32,21.47,110.99,55.87,9.95,6.31,8.22,-1.66,0.43,10,0
30.39,99.79,984.3,19.15,206.39,48.47,30.35,8.04,5.41,1.75,-2.71,6,1
15.79,42.49,998.52,35.16,147.44,42.35,4.29,18.4,2.65,2.94,-1.34,12,0
26.69,73.44,1026.45,0.52,101.62,51.95,21.38,7.68,3.07,2.0,-0.84,6,1
10.86,34.13,971.89,8.9,99.07,16.18,-2.31,18.38,8.1,0.31,0.39,4,0
23.89,66.42,1030.81,17.05,287.2,10.87,17.17,8.76,8.59,0.29,-0.14,5,0
15.96,92.32,1020.82,1.5,350.63,28.96,14.43,17.17,5.82,-1.84,0.99,12,1
17.64,45.61,1032.74,7.93,125.29,70.95,6.77,10.67,1.33,-0.17,2.0,12,1
37.36,73.62,1010.02,42.75,14.09,58.83,32.08,6.57,10.27,-3.07,0.69,7,1
35.91,35.03,982.08,8.59,13.16,48.01,22.92,9.26,9.29,-2.35,1.8,1,0
31.09,69.98,1019.46,63.41,273.32,57.15,25.09,8.78,1.55,1.54,-0.54,8,1
14.08,46.92,1032.12,0.88,198.85,55.93,3.46,5.57,0.62,-1.39,6.59,11,0
21.84,36.9,1026.87,18.98,282.09,30.7,9.22,6.15,5.89,-2.21,1.11,3,0
37.13,45.05,1003.06,13.05,251.1,9.75,26.14,4.14,3.13,1.35,1.37,7,0
26.42,34.31,1014.3,10.41,326.7,89.68,13.28,7.05,3.12,1.14,3.52,9,1
48.19,92.15,1005.01,53.03,318.9,59.99,46.62,12.68,0.96,-0.65,0.18,2,1
28.93,51.77,1000.71,2.08,283.8,69.77,19.29,8.04,10.49,-0.45,-1.29,10,0
26.92,39.62,1027.33,33.95,171.07,46.4,14.84,14.39,9.13,1.25,2.61,10,0
21.91,55.87,995.04,17.63,110.93,75.65,13.08,19.75,1.25,2.91,2.73,7,1
26.34,45.64,999.59,4.5,182.53,58.45,15.46,7.85,9.64,0.6,0.31,1,0
23.48,79.55,996.44,34.79,180.75,5.38,19.39,9.52,7.51,-3.58,3.52,5,1
32.08,97.7,990.65,8.41,219.7,89.01,31.62,3.7,3.58,-0.66,-0.17,11,1
34.57,55.04,1015.2,25.25,67.0,30.55,25.58,8.15,9.58,-1.22,1.86,7,0
17.14,88.88,1030.42,7.39,236.02,13.79,14.92,14.67,6.58,-3.16,3.03,5,0
11.69,65.27,1010.23,28.55,164.38,8.8,4.74,4.74,9.34,1.49,0.2,5,0
6.64,32.58,990.41,15.18,223.27,72.04,-6.85,4.05,5.16,1.72,0.91,6,0
30.08,75.25,1025.6,2.28,86.26,70.4,25.13,7.84,5.51,2.18,2.05,10,0
13.97,61.07,1038.29,15.73,156.38,70.02,6.18,16.46,3.2,-2.97,-0.73,10,0
3.47,72.05,1003.31,3.19,75.67,91.58,-2.12,12.66,4.26,0.47,-1.63,11,0
28.89,91.17,1005.82,7.96,315.11,34.89,27.12,19.17,6.25,-0.02,2.67,11,1
49.93,55.23,1020.73,2.8,175.67,56.11,40.98,18.14,10.42,0.92,0.61,6,1
24.94,92.09,1037.33,0.33,80.99,61.95,23.36,3.45,6.6,0.39,-1.01,10,1
33.38,80.05,1005.2,3.57,14.84,97.95,29.4,1.33,1.62,-0.04,0.19,2,0
25.82,59.09,993.01,11.53,243.27,31.23,17.64,8.28,0.08,-0.4,1.02,12,0
24.01,68.26,1022.47,9.85,77.27,95.63,17.66,10.68,9.36,3.32,-3.14,12,1
34.19,46.05,1024.99,10.44,356.25,14.87,23.4,10.55,4.01,-2.59,1.43,10,0
22.1,98.69,1013.09,4.27,192.13,76.4,21.83,3.12,3.46,-0.52,0.82,11,1
27.67,73.39,1004.63,17.34,104.03,63.29,22.35,2.93,8.81,3.24,3.31,10,1
28.22,23.51,1027.92,18.27,236.76,81.69,12.92,1.41,10.4,-2.43,-0.44,12,1
18.32,46.13,1020.92,6.65,99.08,2.87,7.55,17.09,8.23,-2.28,2.75,9,0
34.92,69.87,1001.47,31.95,295.3,7.81,28.89,18.98,1.91,2.2,-0.09,3,1
23.25,24.51,1013.74,15.49,110.96,6.97,8.15,2.76,4.31,-4.27,0.28,1,0
17.44,21.91,992.72,18.73,355.77,59.3,1.82,4.66,8.35,1.98,0.56,11,0
30.37,56.0,1023.29,4.87,217.85,60.29,21.57,2.25,9.98,-1.47,4.19,1,1
16.02,46.62,1009.07,0.01,303.99,90.61,5.34,17.61,10.98,1.23,-2.48,9,0
25.28,55.06,1006.46,30.08,26.21,46.76,16.29,19.19,5.63,-3.66,0.99,6,1
24.91,41.02,1012.51,25.93,125.39,6.8,13.11,5.61,9.05,3.56,0.08,7,0
35.86,33.18,1013.6,1.97,265.5,20.95,22.49,6.42,0.51,-3.65,-0.06,2,0
29.75,75.13,1026.42,7.03,235.82,0.81,24.77,7.57,3.14,2.17,1.17,11,0
24.75,61.17,1021.87,16.24,69.93,77.67,16.98,10.3,4.09,-3.53,2.21,12,0
33.18,36.01,1010.65,15.84,128.23,81.56,20.38,13.81,10.73,5.42,1.06,1,0
38.9,45.57,1024.46,29.53,94.84,99.79,28.02,10.34,0.04,-0.21,2.47,2,1
30.58,67.34,1019.01,2.27,220.81,41.22,24.05,19.04,3.39,5.85,-0.5,3,0
25.1,25.78,1006.6,8.43,124.04,1.93,10.26,2.45,10.23,-2.46,-0.1,3,0
11.88,31.8,1011.13,1.53,111.26,23.47,-1.76,16.07,3.37,-1.33,-2.0,8,0
14.35,25.86,1010.78,7.4,74.66,58.78,-0.48,7.02,2.48,3.63,3.97,4,0
21.95,84.99,1020.58,0.23,147.25,96.19,18.94,7.86,8.03,-4.28,-0.37,1,1
18.9,80.19,1007.49,34.28,70.38,10.36,14.94,14.32,8.2,-2.1,-0.59,2,0
23.13,80.27,1007.14,11.23,346.53,12.16,19.18,18.62,5.19,1.49,1.21,9,0
25.57,77.31,1042.53,28.44,55.62,70.18,21.03,14.47,10.42,-3.06,2.21,2,1
30.3,73.55,1027.1,0.93,328.79,66.72,25.01,15.63,2.23,1.57,-1.38,12,1
24.3,58.16,1001.59,3.87,154.25,25.05,15.93,15.14,10.05,0.51,2.37,9,1
29.87,71.38,1021.56,4.5,136.03,81.31,24.14,6.76,8.31,-4.54,-0.61,5,0
25.64,23.07,1014.78,7.33,83.28,12.88,10.26,15.26,4.05,2.9,2.86,4,0
5.25,69.72,1018.87,24.36,228.87,92.57,-0.81,15.8,8.88,-3.79,-1.08,4,1
15.61,82.23,1015.06,7.33,246.79,20.1,12.05,10.9,1.47,2.31,1.47,3,1
23.56,60.03,1030.84,3.43,168.33,8.14,15.56,10.97,1.44,0.39,0.09,2,0
12.9,48.6,1018.18,1.01,20.05,33.95,2.62,15.31,10.23,-1.37,-2.25,8,0
31.0,42.19,1012.07,1.24,330.66,18.78,19.44,16.43,1.04,-3.32,-2.83,6,0
40.31,71.42,1028.63,21.41,352.92,52.69,34.59,7.08,0.04,0.99,-1.49,9,1
37.19,75.42,1016.5,8.83,155.18,68.68,32.27,16.13,4.28,-2.62,1.99,2,1
22.87,89.68,1014.82,19.43,220.92,49.09,20.8,16.38,1.14,3.62,-3.89,12,1
39.91,47.39,1017.71,17.2,162.11,66.06,29.38,5.07,9.49,3.73,0.67,1,1
26.49,81.58,1011.6,2.18,115.88,36.49,22.8,14.48,10.15,4.93,0.49,8,1
21.63,64.91,1013.14,2.31,27.83,2.79,14.61,4.14,5.31,0.84,-3.36,8,0
18.87,90.63,1004.2,21.12,164.18,97.41,16.99,2.31,4.68,-1.21,-1.59,5,1
21.98,62.22,1001.73,19.16,294.62,81.94,14.42,11.7,5.93,-0.89,-1.6,2,1
21.12,61.41,998.02,7.12,6.13,7.34,13.4,18.22,2.49,-1.11,0.11,10,0
26.7,66.23,992.12,1.21,209.56,44.92,19.95,1.19,3.28,0.74,2.93,5,0
26.61,79.95,999.8,0.18,317.08,63.5,22.59,16.62,1.11,1.31,2.15,8,1
25.03,97.18,1010.39,5.1,78.32,19.06,24.47,10.38,4.91,3.69,-0.72,4,1
29.37,25.89,1014.55,0.14,65.97,57.8,14.55,17.29,6.73,0.06,-1.66,2,0
36.91,24.27,1008.93,3.92,278.02,53.36,21.76,16.95,10.23,-4.21,-3.12,3,0
34.5,95.0,977.66,8.16,91.83,20.83,33.5,17.57,8.13,-1.22,-0.76,3,1
10.15,62.39,1036.62,1.94,69.11,14.12,2.63,15.49,7.95,4.67,-1.8,9,0
-0.54,69.19,1029.3,1.65,136.08,75.9,-6.7,16.94,3.39,-4.67,-0.07,12,1
34.34,58.59,1019.69,34.01,141.3,32.26,26.06,3.93,9.77,2.22,0.0,3,0
11.33,27.49,1041.61,13.21,314.68,24.4,-3.17,6.43,10.42,-1.17,-0.95,1,0
22.75,81.45,998.34,40.88,222.64,73.79,19.04,5.23,10.25,-2.65,-0.91,7,1
13.3,79.78,1041.31,6.37,146.15,73.61,9.25,14.98,0.43,1.19,-1.39,1,1
6.98,44.94,998.52,16.96,192.38,27.64,-4.03,3.5,6.65,4.68,-1.02,6,0
30.41,44.5,1016.58,3.44,343.43,87.26,19.31,4.05,7.08,1.02,2.87,10,0
32.59,87.03,993.89,14.45,40.76,68.83,30.0,17.64,3.25,-0.79,1.04,4,1
19.23,25.79,1013.22,2.08,74.78,34.58,4.39,14.26,10.92,-3.89,1.06,7,0
-0.91,90.49,1018.79,0.03,346.51,42.75,-2.81,17.57,3.2,-0.3,2.02,7,1
19.54,40.53,1010.68,40.22,344.64,72.67,7.64,3.22,2.38,-4.0,1.85,7,1
28.92,67.44,1023.71,12.14,63.78,21.16,22.41,8.28,5.33,-0.93,2.85,6,1
10.21,94.88,1014.49,39.25,52.24,46.88,9.19,6.02,3.55,-0.19,1.18,7,1
26.83,74.25,1005.16,6.09,151.59,65.36,21.68,0.69,10.16,-7.08,0.41,8,1
24.85,53.15,1004.5,5.96,17.9,53.95,15.48,6.05,4.84,4.16,-1.18,3,1
30.79,75.16,1025.16,7.68,235.77,60.83,25.83,7.9,4.51,-3.72,-1.65,5,1
26.2,47.52,1003.19,18.36,27.9,54.62,15.7,2.3,6.88,-0.56,1.76,10,0
15.27,42.18,1026.73,12.51,20.89,19.92,3.71,11.55,0.89,1.6,-0.22,11,0
36.97,99.73,1031.34,38.93,174.67,41.02,36.91,7.97,8.32,3.93,-2.72,9,1
23.41,80.06,987.97,0.39,344.8,53.2,19.43,1.41,8.45,-2.38,-4.19,8,1
24.73,71.58,1029.99,18.48,153.65,78.01,19.04,14.23,5.21,-7.53,4.3,6,1
15.67,48.42,1043.91,6.01,128.33,65.39,5.35,14.72,10.51,3.24,-1.97,9,0
20.57,23.93,1016.78,2.98,359.26,42.66,5.35,16.77,6.37,-3.75,-1.37,10,0
16.15,22.48,1021.99,10.71,191.51,97.44,0.65,9.97,7.65,1.08,2.46,5,0
23.27,64.33,1028.56,10.55,135.09,10.78,16.14,19.39,10.17,1.26,-2.42,2,0
42.12,80.96,1008.87,2.21,138.91,20.68,38.31,18.32,7.33,-9.76,1.06,9,0
11.28,62.99,1015.73,3.38,70.19,34.13,3.88,11.25,4.75,-4.84,3.64,5,0
8.86,87.26,993.29,7.87,184.4,22.86,6.32,9.18,0.27,-1.38,4.23,8,0
39.71,22.67,1015.08,7.88,157.99,62.54,24.25,0.56,8.01,-7.75,-0.89,8,0
22.91,49.34,1020.47,5.73,97.49,3.96,12.77,14.36,10.61,-4.01,-0.02,4,0
18.31,38.97,1020.74,2.41,57.79,17.74,6.1,11.52,5.17,0.37,-0.79,4,0
35.4,55.78,1028.98,0.07,112.05,29.33,26.56,18.78,3.74,-0.27,-0.04,1,0
18.94,25.79,1001.38,52.72,183.13,68.33,4.1,12.09,5.71,0.91,2.6,5,0
43.26,96.33,1005.01,43.1,21.0,87.59,42.53,19.86,8.01,1.35,-2.8,9,1
31.78,37.86,1041.43,9.91,55.35,79.85,19.35,17.15,0.01,-5.05,1.3,12,1
20.12,93.78,1010.75,79.63,341.16,18.21,18.88,19.1,9.76,-3.85,-0.39,5,1
46.57,54.07,1016.0,16.8,195.43,56.54,37.39,6.89,9.75,2.28,2.74,5,0
18.94,98.84,1011.99,1.07,22.84,3.0,18.71,3.41,5.95,4.57,2.63,6,0
32.42,64.32,1000.67,1.88,249.51,31.05,25.29,16.04,1.35,-2.9,-0.81,6,0
27.99,94.47,1037.35,37.17,22.25,80.6,26.89,15.83,7.39,0.78,-0.22,8,1
38.02,20.43,1005.08,14.92,265.99,45.67,22.1,4.62,1.52,2.42,1.79,1,0
40.62,79.86,996.09,27.79,269.99,14.99,36.59,15.41,5.58,0.71,1.97,5,0
25.32,92.24,1006.24,34.28,234.39,43.86,23.77,11.85,1.03,-0.75,-4.94,9,1
17.47,31.18,982.97,8.91,263.59,19.8,3.7,2.64,6.48,-1.92,1.78,3,0
29.6,27.69,1003.23,0.75,31.67,39.32,15.14,10.28,3.5,5.96,3.29,11,0
18.22,53.97,998.48,3.13,261.64,48.78,9.02,18.66,9.14,0.29,0.51,7,1
45.13,94.69,1022.26,1.03,49.21,34.96,44.07,10.38,8.8,1.17,1.9,7,1
26.37,63.39,1002.9,3.14,122.22,93.7,19.04,15.88,10.98,0.97,2.56,12,0
21.35,62.2,1026.32,7.93,339.39,56.25,13.79,1.06,2.83,-2.44,0.44,12,0
26.85,31.29,1033.98,1.89,181.04,84.29,13.1,14.7,0.68,0.15,1.63,10,0
11.53,20.06,1024.72,2.74,348.27,76.07,-4.46,18.96,4.87,-0.97,0.03,3,0
15.28,84.81,1009.77,8.85,32.01,66.12,12.25,10.24,0.92,-1.02,-0.1,7,1
37.0,27.01,1015.12,6.24,171.92,49.69,22.41,7.09,1.96,0.95,-1.32,3,0
18.43,70.71,990.13,9.46,22.46,0.22,12.57,13.11,6.57,-2.75,0.35,6,0
14.53,93.17,1010.99,8.41,226.88,61.35,13.16,18.37,6.51,-3.61,3.77,8,1
30.37,36.69,1000.09,15.51,28.33,35.6,17.7,3.95,0.48,1.51,-1.8,8,1
36.86,73.22,1023.41,41.51,63.13,11.78,31.5,8.37,4.87,-1.59,1.23,6,0
32.19,26.3,1051.59,1.71,93.18,44.46,17.45,3.55,5.83,-1.04,0.64,2,0
34.96,68.3,1020.5,1.57,269.55,73.56,28.62,10.18,2.95,-5.79,2.95,1,0
17.43,33.11,983.13,28.74,59.03,96.17,4.05,11.04,9.59,2.89,3.33,3,0
10.78,78.88,1007.58,10.59,304.79,37.41,6.56,18.91,1.77,1.57,-1.85,3,1
40.01,44.1,1014.84,21.81,47.49,54.27,28.83,8.54,2.79,2.12,-1.15,7,1
21.77,57.07,1014.31,3.64,12.69,85.12,13.19,11.56,1.73,1.16,-1.04,4,0
22.49,67.95,1002.04,26.48,142.22,33.4,16.08,17.76,1.28,-4.55,-0.97,2,0
38.28,33.7,1016.68,38.63,352.6,14.23,25.02,6.77,9.67,0.69,-0.8,2,0
30.56,79.33,994.36,15.14,39.72,28.19,26.43,13.65,3.06,-1.83,0.69,12,1
29.56,44.21,998.83,1.68,36.62,89.91,18.4,15.26,7.95,-2.89,-1.7,7,1
46.65,72.99,1022.69,33.85,270.42,15.94,41.25,6.95,4.71,1.5,-1.42,8,1
18.56,32.66,997.77,23.59,112.38,32.92,5.1,3.7,6.99,4.98,-1.58,11,0
34.28,75.05,1021.07,20.85,258.22,46.46,29.29,10.31,10.21,4.48,0.99,5,1
25.57,30.26,992.46,0.56,72.0,84.71,11.62,7.46,9.29,1.87,-0.13,2,0
27.69,54.03,1039.47,24.06,165.63,93.77,18.49,5.7,0.76,-0.09,-0.48,3,1
40.28,39.78,1001.39,2.23,95.5,42.58,28.24,19.48,9.3,-0.65,-1.68,1,0
30.08,79.87,1009.65,3.77,162.55,93.2,26.05,10.29,4.97,-2.71,-3.21,10,1
30.38,40.96,1017.96,12.91,276.87,16.15,18.58,17.2,3.85,-0.81,3.26,4,0
35.73,90.54,1004.52,4.62,274.32,15.69,33.83,4.31,7.4,2.73,-0.58,7,0
21.35,91.35,1015.15,16.24,185.68,94.93,19.62,18.82,10.45,5.47,5.42,10,1
16.61,35.72,1021.63,14.05,334.21,50.97,3.75,15.99,1.04,-2.45,1.55,12,0
14.55,69.11,1027.41,1.72,94.96,18.59,8.37,16.27,8.45,-5.99,3.66,9,0
5.34,27.02,1024.87,16.01,86.51,48.8,-9.26,8.1,2.24,-1.59,1.99,3,0
45.56,51.32,1010.42,38.65,220.97,78.32,35.83,9.97,4.18,2.71,0.32,4,0
13.97,77.07,1010.8,2.64,223.67,82.69,9.38,12.07,9.61,6.22,-1.2,12,1
22.79,72.75,1048.24,13.63,16.75,86.4,17.34,15.9,6.0,3.93,-1.95,6,1
22.23,69.98,1027.25,6.28,218.8,56.96,16.23,17.06,0.74,3.86,2.24,1,0
28.07,42.6,999.17,9.23,134.8,86.69,16.59,2.02,5.59,-2.55,0.53,5,0
33.16,50.24,1014.5,5.07,269.08,51.0,23.21,18.13,8.69,-2.46,1.23,10,0
33.6,28.24,1007.97,6.56,290.92,60.71,19.25,18.78,5.82,-3.97,1.63,5,0
19.17,77.52,1010.97,0.44,198.78,75.87,14.67,12.06,1.84,-2.0,0.71,10,1
23.33,60.31,994.56,59.89,0.61,42.54,15.39,4.14,4.9,2.74,-0.94,9,1
27.83,76.7,1006.82,14.7,229.09,7.36,23.17,16.46,10.17,4.87,2.03,9,0
22.51,39.92,1040.17,10.42,269.6,35.02,10.5,11.2,7.24,1.04,-0.4,1,0
41.07,45.96,1021.69,7.26,89.63,62.39,30.26,16.44,8.03,-0.77,0.18,3,0
29.91,46.74,975.63,11.63,167.27,19.23,19.26,16.39,8.65,-3.2,1.43,4,0
32.35,22.06,1031.25,7.17,347.66,14.84,16.76,2.19,1.0,-0.34,-0.12,12,0
31.63,47.28,1029.34,6.69,107.32,29.31,21.09,12.34,6.4,0.61,-3.64,1,1
36.73,84.26,1007.61,9.35,80.34,3.21,33.59,9.92,4.14,-4.39,2.08,9,0
26.81,91.78,1023.76,4.84,75.91,74.34,25.17,18.95,1.53,2.76,2.51,2,1
12.03,61.46,1000.11,2.98,201.17,25.87,4.32,6.28,2.23,-1.27,-3.66,5,0
29.0,56.44,1005.95,12.2,341.92,12.42,20.28,4.52,8.59,2.58,-2.09,3,1
18.49,22.47,1035.48,27.75,219.13,69.91,2.98,17.99,1.78,-0.03,4.05,4,0
19.71,90.34,1008.92,2.49,109.2,84.29,17.78,3.4,3.44,0.89,0.46,4,1
30.86,21.04,984.95,0.5,229.89,1.99,15.07,13.89,3.13,-2.11,0.01,11,0
37.38,95.58,1012.05,4.25,224.94,23.36,36.5,6.35,0.53,-1.03,-0.85,2,0
25.21,59.14,1011.82,58.47,214.89,94.52,17.04,11.57,5.08,1.93,-2.06,11,1
28.09,47.35,1030.98,26.47,57.39,38.53,17.56,12.52,8.43,-0.39,-0.39,2,0
42.02,93.94,1013.22,13.59,228.44,93.86,40.81,8.64,0.24,-3.31,1.95,8,1
27.41,21.95,1006.68,39.73,154.86,27.42,11.8,19.51,1.24,0.33,-0.03,2,0
51.02,66.51,1028.68,8.84,6.69,21.81,44.32,3.07,7.92,1.16,1.22,10,0
30.66,63.91,1014.81,61.37,194.32,21.41,23.44,8.13,6.53,4.12,3.53,7,1
7.39,37.55,1001.75,5.27,356.14,8.52,-5.1,8.89,7.87,3.46,-1.16,1,0
32.53,54.31,1030.32,4.12,125.91,89.64,23.4,12.81,2.53,-0.19,0.61,1,0
28.81,72.18,1015.9,15.24,347.6,97.98,23.25,8.44,8.84,-1.64,2.01,10,1
37.9,78.17,1013.04,7.13,34.63,95.45,33.53,2.39,5.28,-0.68,-1.87,3,1
31.73,20.06,1015.67,14.77,263.68,85.2,15.74,18.97,6.71,-1.57,0.36,3,0
23.62,94.95,996.94,5.46,41.16,84.69,22.61,8.61,1.01,1.52,3.74,11,1
12.76,33.16,1005.09,14.43,98.49,66.11,-0.61,7.18,2.26,3.12,-0.68,9,0
22.91,38.69,1013.05,4.84,205.5,82.62,10.65,9.21,8.51,3.72,2.14,2,0
16.49,41.08,1010.08,0.78,213.4,20.83,4.71,4.72,2.46,-1.24,-0.28,4,0
19.19,23.03,1032.09,36.48,279.08,38.79,3.8,2.45,1.02,-1.54,3.6,3,0
30.89,29.84,1016.26,32.21,221.51,64.08,16.85,3.4,6.57,-1.26,-3.29,7,0
41.7,98.91,1025.82,53.0,213.7,87.48,41.48,3.75,6.03,-5.8,0.13,6,1
28.95,45.22,1013.14,18.91,328.45,66.05,17.99,4.35,6.69,-3.61,-2.96,9,1
13.04,29.22,1028.84,17.22,162.78,83.9,-1.11,8.69,6.8,-0.1,-1.4,8,1
29.45,28.56,1018.96,12.28,81.1,47.39,15.16,12.67,5.5,1.14,-1.41,2,0
36.97,77.56,1013.2,2.02,58.24,71.73,32.48,12.76,5.43,1.47,-0.53,3,1
18.9,88.37,1012.8,3.15,144.0,98.0,16.58,0.5,10.17,-2.34,-2.38,1,1
23.66,40.56,998.68,5.13,256.59,15.35,11.77,18.46,5.87,-1.47,-0.14,8,0
25.15,21.67,1020.6,33.13,15.32,92.69,9.48,16.55,6.79,-0.81,0.92,2,0
17.15,37.85,1012.4,2.85,46.46,52.24,4.72,19.3,2.94,-1.14,-3.06,4,0
31.48,24.52,1005.47,38.43,38.2,64.32,16.39,7.52,9.58,2.06,-1.27,2,0
23.79,28.27,1029.6,11.1,210.69,87.79,9.44,13.46,0.27,-3.92,5.08,2,0
29.2,54.52,994.25,18.86,87.43,40.97,20.1,3.78,6.13,-3.45,0.66,3,1
16.13,38.39,1006.66,1.75,59.85,41.87,3.8,16.43,4.22,-0.9,-3.64,10,0
20.63,61.28,1028.42,4.7,213.4,52.72,12.88,3.65,6.64,-4.1,-2.8,5,0
32.22,40.28,1017.73,47.74,274.07,1.91,20.28,6.86,3.96,-5.7,0.45,8,1
21.27,95.24,1012.28,4.64,119.58,49.67,20.32,10.07,7.89,-4.48,0.2,10,1
42.27,92.48,1016.77,5.28,208.15,29.11,40.76,12.09,0.22,-0.73,-1.17,2,0
21.0,65.34,1015.69,3.3,35.32,92.8,14.07,11.41,4.46,1.89,4.39,5,1
27.25,48.35,990.25,2.07,336.67,8.77,16.92,2.49,9.14,1.95,5.24,11,0
34.33,50.49,1007.76,3.98,121.28,45.93,24.42,8.72,2.75,4.76,-0.53,12,0
10.82,52.95,1037.25,15.42,359.1,94.75,1.41,18.5,0.58,0.3,1.75,4,1
7.39,78.21,1003.11,9.11,352.29,90.1,3.03,17.51,5.46,0.71,1.85,12,0
